survey_year,company_size,num_employees,annual_revenue_usd_millions,company_age,ai_adoption_rate,ai_adoption_stage,years_using_ai,num_ai_tools_used,ai_projects_active,ai_training_hours,ai_budget_percentage,ai_maturity_score,ai_failure_rate,ai_investment_per_employee,regulatory_compliance_score,data_privacy_level,ai_ethics_committee,ai_risk_management_score,remote_work_percentage,employee_satisfaction_score,task_automation_rate,time_saved_per_week,productivity_change_percent,jobs_displaced,jobs_created,reskilled_employees,revenue_growth_percent,innovation_score,quarter_sin,quarter_cos,country_Australia,country_Brazil,country_Canada,country_Chile,country_China,country_Colombia,country_Egypt,country_France,country_Germany,country_India,country_Indonesia,country_Italy,country_Japan,country_Kenya,country_Malaysia,country_Netherlands,country_New Zealand,country_Nigeria,country_Philippines,country_Poland,country_Singapore,country_South Africa,country_South Korea,country_Spain,country_Sweden,country_Thailand,country_UK,country_USA,country_Vietnam,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,industry_Consulting,industry_Education,industry_Finance,industry_Healthcare,industry_Logistics,industry_Manufacturing,industry_Retail,industry_Technology,ai_primary_tool_Claude,ai_primary_tool_Custom Internal AI,ai_primary_tool_Gemini,ai_primary_tool_GitHub Copilot,ai_primary_tool_Other,ai_use_case_Fraud Detection,ai_use_case_HR Automation,ai_use_case_Marketing Automation,ai_use_case_Medical Diagnostics,ai_use_case_Predictive Maintenance,ai_use_case_Software Development,ai_use_case_Supply Chain Optimization,cost_reduction_percent,customer_satisfaction
2024,1,730,159.57,14,36.28,2,4,3,9,33.78,10.63,0.432,31.72,23226.3,89,1,0,51,24.68,6.98,18.98,4.17,11.85,27,33,43,3.86,50,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.31,5.36
2025,1,790,194.19,19,58.33,2,4,4,6,36.6,15.96,0.465,28.99,39220.93,71,2,0,59,27.22,6.34,26.87,6.24,9.77,41,43,86,6.3,62,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.44,5.21
2024,0,64,45.41,13,51.5,2,3,2,5,35.29,10.44,0.37,18.65,74061.24,70,2,0,67,44.3,6.38,14.93,7.14,11.48,1,4,6,7.08,71,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.38,6.71
2023,0,95,8.31,25,14.64,1,7,3,2,8.6,5.35,0.14,25.52,4677.36,75,2,0,62,46.71,5.82,10.53,4.08,7.82,2,2,1,-0.54,44,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.5,5.04
2023,2,4725,4321.96,32,38.03,2,5,1,8,52.59,10.14,0.488,14.82,92761.14,58,1,1,65,54.38,5.61,11.23,3.61,12.0,78,295,499,4.3,60,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.89,6.97
2026,0,34,9.96,35,25.01,1,7,1,5,21.09,6.9,0.263,26.62,20219.66,77,2,0,40,42.91,5.65,9.51,4.36,2.28,1,1,1,-0.24,52,-1.0,-1.8369701987210294e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08,3.85
2024,2,10289,8688.38,8,27.19,1,6,2,12,49.48,5.19,0.475,19.27,43845.07,76,2,1,65,33.9,5.46,12.51,1.74,11.57,386,455,1192,3.62,62,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.62,4.78
2025,1,154,68.13,28,82.51,3,9,3,8,70.85,19.95,0.695,10.94,88261.66,69,2,1,73,64.53,6.74,46.39,11.95,18.99,16,15,22,7.76,63,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.48,6.66
2026,0,34,35.96,13,40.62,2,3,2,5,13.05,16.18,0.353,25.8,171116.32,70,2,0,66,68.71,7.58,30.33,7.67,7.65,3,1,0,-1.1,56,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.86,6.14
2023,1,400,122.72,11,13.93,1,6,1,1,18.57,6.53,0.181,29.32,20029.26,76,2,0,54,49.01,5.31,6.04,2.5,4.92,16,11,16,-1.16,45,1.0,6.123233995736766e-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,5.43
2025,0,25,49.31,16,19.65,1,3,1,3,33.32,7.37,0.287,31.35,145359.42,78,0,0,54,39.89,5.61,7.71,4.85,10.3,0,1,1,3.26,57,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.39,6.15
2023,2,2047,1671.36,11,83.23,3,4,4,12,60.43,21.29,0.736,15.53,173837.82,75,0,1,84,77.39,7.77,45.74,13.44,22.62,199,191,318,10.83,54,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.73,6.45
2025,0,39,42.41,19,56.98,2,6,4,4,48.08,10.03,0.401,21.6,109065.78,77,1,0,59,50.69,6.23,31.92,10.24,11.67,3,3,5,4.98,66,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.36,6.01
2023,2,6454,1173.7,7,50.16,2,3,4,12,45.51,9.86,0.521,7.92,17933.02,69,1,0,53,39.51,6.17,26.1,9.36,13.04,370,411,435,15.49,59,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.12,7.2
2023,2,7292,2370.47,21,26.55,1,2,1,6,24.0,6.86,0.291,30.43,22300.99,73,1,1,52,61.21,4.63,14.61,6.38,6.34,223,246,637,-0.06,40,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.02,5.32
2024,1,803,71.7,26,46.06,2,8,4,9,34.18,10.29,0.43,22.72,9189.49,69,2,0,40,49.83,6.48,26.42,8.48,17.8,56,45,41,-2.67,65,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.76,7.0
2024,1,479,123.29,7,23.52,1,7,1,4,21.35,2.89,0.194,40.0,7432.72,60,1,0,50,36.4,5.45,18.68,5.29,1.61,20,11,31,-3.29,45,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,4.51
2023,2,7546,5798.58,18,58.41,2,4,2,11,39.1,14.11,0.534,21.15,108408.8,63,2,1,72,56.66,6.65,37.98,10.99,19.21,678,530,805,16.32,60,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.3,7.76
2026,1,714,432.36,13,50.62,2,10,2,14,37.97,15.09,0.593,28.72,91392.2,68,1,1,77,40.61,6.16,31.81,9.85,13.91,41,52,58,1.49,65,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.64,6.08
2025,0,21,31.17,31,47.63,2,5,3,4,37.59,10.67,0.366,28.84,158364.98,67,2,1,73,68.48,6.76,14.56,5.03,7.94,1,1,2,5.24,55,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.03,5.13
2026,1,423,93.21,36,39.22,2,9,1,11,38.21,7.66,0.445,16.62,16880.36,67,1,1,67,28.47,5.64,20.35,7.56,16.39,13,19,32,-3.85,49,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,7.41
2026,1,499,409.99,11,46.47,2,8,2,9,27.28,7.27,0.361,26.72,59767.27,72,2,0,63,48.54,4.77,18.31,6.43,6.23,18,29,50,6.86,48,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07,4.58
2026,1,754,464.99,26,51.9,2,10,4,10,39.56,13.25,0.508,15.8,81709.3,61,0,1,78,51.53,6.03,9.49,6.43,13.01,10,48,46,1.71,72,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,6.23
2026,0,96,9.0,9,48.05,2,8,4,10,24.24,8.96,0.387,21.53,8396.77,76,0,0,60,50.84,6.95,27.77,7.43,16.71,5,5,7,9.22,70,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.52,7.16
2024,2,3377,7956.08,16,31.05,1,2,3,7,13.04,8.6,0.286,30.52,202663.22,64,1,0,53,33.49,5.2,10.9,0.0,6.79,85,126,160,4.4,58,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,4.21
2024,0,41,16.49,11,45.9,2,6,3,6,42.31,14.31,0.467,17.0,57567.01,77,2,0,59,56.19,6.98,20.35,5.44,16.97,2,3,5,12.86,58,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.37,6.84
2023,2,7209,1729.12,30,30.09,1,5,2,9,27.65,8.6,0.38,38.45,20634.76,65,1,0,54,13.09,5.26,10.69,3.93,8.76,179,268,557,10.69,80,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.94,4.15
2024,0,16,40.92,26,37.85,2,5,3,2,45.97,12.1,0.386,17.19,309403.06,68,1,0,51,63.1,4.96,15.77,6.57,14.02,1,1,2,1.26,57,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.72,5.56
2023,2,3269,9714.42,20,38.83,2,2,3,5,31.85,8.82,0.334,27.93,261986.7,64,1,1,64,41.63,6.66,21.52,6.68,14.86,146,187,56,11.51,58,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.28,6.57
2024,0,89,6.16,23,43.22,2,3,4,10,41.79,10.07,0.475,28.36,6969.17,63,1,0,67,46.48,3.44,23.25,7.05,6.51,4,5,8,10.52,60,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.44,5.64
2025,1,488,321.97,27,50.88,2,7,3,4,28.44,16.75,0.409,19.83,110523.62,77,2,1,57,58.9,7.0,20.59,5.55,6.63,18,32,34,5.54,47,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.99,4.69
2025,1,650,101.16,23,59.13,2,9,5,9,33.77,11.27,0.441,22.73,17540.13,68,1,1,63,35.79,5.83,31.31,12.29,21.2,43,45,30,15.54,62,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.77,7.73
2024,2,5313,2993.33,25,47.09,2,7,2,15,39.45,8.9,0.533,19.02,50152.7,70,1,0,66,52.47,5.3,14.76,5.09,15.87,190,303,477,3.42,62,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.92,5.73
2023,0,63,17.78,21,44.3,2,5,2,8,33.45,11.89,0.431,24.05,33555.49,69,2,0,50,60.37,5.73,22.02,8.95,9.27,3,4,4,8.36,47,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.06,5.18
2023,2,16099,3742.68,22,33.78,1,2,4,9,37.91,8.53,0.422,28.41,19827.05,68,1,1,70,42.18,4.69,11.86,2.78,12.2,227,590,1616,3.33,64,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,7.48
2026,0,81,17.77,36,35.79,2,8,4,4,22.45,13.42,0.339,22.26,29435.61,89,1,1,59,19.17,6.11,26.65,3.1,5.22,3,4,5,-1.88,45,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.68,6.52
2023,1,947,483.82,1,7.67,0,0,1,2,7.12,4.21,0.119,36.39,21524.13,66,1,0,43,38.9,5.02,3.65,1.6,1.02,14,11,0,1.59,54,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.18,2.93
2023,1,626,314.89,29,24.06,1,6,1,1,12.32,10.96,0.214,30.18,55129.16,70,0,0,50,32.18,4.19,14.6,5.71,3.38,11,27,35,-0.69,58,1.0,6.123233995736766e-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17,5.97
2023,0,51,3.78,8,37.07,2,4,2,7,36.54,8.94,0.388,22.47,6629.62,74,2,0,62,46.05,5.99,12.92,4.07,10.92,2,2,4,2.66,47,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.74,6.22
2025,1,347,261.82,28,44.63,2,5,2,7,34.29,9.04,0.38,17.01,68217.62,87,1,0,47,33.58,5.21,22.17,10.47,16.24,16,20,16,4.92,49,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.08,7.62
2026,0,55,33.81,17,35.36,2,4,2,4,29.67,8.8,0.308,30.03,54075.64,83,2,1,64,42.12,3.85,14.49,4.09,7.65,2,2,5,0.34,48,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.42,5.24
2023,1,191,467.11,11,46.38,2,7,3,10,46.78,10.24,0.498,8.94,250500.07,76,2,0,56,55.63,6.73,19.37,9.91,16.26,6,13,22,2.13,60,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.53,6.17
2026,1,269,63.31,23,32.56,1,10,2,6,23.17,12.54,0.364,26.07,29518.17,69,2,0,65,47.19,5.65,14.22,3.63,8.13,6,11,14,14.72,46,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.34,5.66
2024,0,53,14.0,22,25.98,1,7,1,0,26.17,11.48,0.262,29.23,30332.31,58,1,0,58,28.95,4.87,12.19,1.71,7.66,2,2,3,-0.75,61,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.82,6.02
2024,0,66,39.64,15,5.84,0,0,1,0,2.69,1.29,0.028,38.67,7763.1,59,2,0,45,21.55,6.24,8.85,4.57,0.0,3,0,0,-5.0,54,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,5.69
2024,2,7772,3243.97,15,25.28,1,7,2,8,16.37,11.81,0.359,30.42,49283.65,67,0,1,71,55.29,6.85,9.16,1.24,2.13,138,168,391,-2.87,61,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,5.85
2023,0,87,48.81,7,37.27,2,3,3,7,30.55,10.85,0.389,21.88,60845.7,62,1,1,68,36.68,6.38,24.72,7.83,10.62,7,3,8,9.12,53,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.97,7.56
2024,1,910,289.07,4,56.64,2,3,2,6,44.31,15.61,0.493,18.83,49572.4,68,1,1,57,63.29,6.11,32.4,8.58,14.01,42,55,112,10.86,60,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.77,5.1
2026,1,930,434.36,20,36.25,2,8,2,6,28.83,4.48,0.28,26.03,20919.73,92,2,0,53,32.8,4.31,20.73,5.74,5.07,36,48,67,-2.71,58,1.0,6.123233995736766e-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,4.05
2024,1,930,453.94,33,11.14,1,3,2,0,3.03,7.59,0.114,34.76,37037.99,80,1,0,54,30.97,3.76,8.34,0.17,2.45,28,14,15,0.97,48,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.99,3.8
2026,2,4251,5548.65,19,44.3,2,3,3,7,41.64,10.23,0.427,21.04,133549.03,78,2,0,56,29.3,6.12,25.87,10.2,6.37,251,241,478,-4.59,56,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2.67,6.89
2023,2,4074,8545.44,17,74.41,3,6,4,14,69.85,14.57,0.719,9.22,305647.48,73,1,0,65,42.29,4.82,49.43,15.62,23.98,458,347,732,9.94,73,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.8,6.78
2023,2,4725,4321.96,32,12.04,1,4,1,2,17.94,9.55,0.235,34.06,87334.25,61,0,1,62,15.07,5.67,8.9,2.4,0.14,183,78,449,3.91,40,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.98,4.07
2025,1,316,473.23,14,25.35,1,7,2,6,34.02,11.5,0.395,25.72,172268.92,69,2,0,65,16.73,5.08,15.82,0.73,8.53,11,8,19,3.97,48,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,6.65
2026,1,670,334.37,21,31.62,1,6,1,5,6.83,10.49,0.252,40.0,52353.88,72,1,1,57,47.93,4.17,15.91,2.56,4.85,9,14,13,2.53,66,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,4.89
2025,0,98,18.46,27,29.55,1,8,2,4,28.57,14.76,0.382,29.86,27794.71,64,0,0,54,50.73,5.67,9.71,4.89,7.91,2,4,6,12.89,51,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.47,5.15
2025,0,65,42.48,33,30.21,1,5,2,1,9.63,6.07,0.138,40.0,39676.51,85,1,0,53,38.37,4.96,19.77,3.92,4.61,4,2,3,7.4,46,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.21,6.31
2024,0,53,3.59,4,37.93,2,3,2,10,3.97,5.66,0.259,39.7,3834.32,56,2,0,55,38.87,3.97,20.39,5.96,6.76,2,2,0,5.46,56,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.67,6.01
2025,1,700,79.83,26,32.29,1,5,2,4,15.58,8.25,0.242,33.24,9409.23,79,1,0,48,46.97,5.12,22.43,11.41,6.46,33,23,46,3.4,50,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.4,5.93
2026,2,19746,9492.69,14,47.35,2,3,2,15,34.1,19.33,0.65,24.36,92928.8,59,1,1,78,43.04,6.45,16.65,4.06,23.66,798,1227,947,5.68,53,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.96,7.89
